

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F6","F8","F10","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","F68","F70","F72","M6","M8","M10","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66","M68","M70","M72"
1991,7,"CA_TWL",2,2,32,202,60,0,0,0,0,0,0,0,0.0064,0.0387,0.1034,0.153,0.1217,0.1433,0.074,0.0722,0.0573,0.0372,0.0513,0.0357,0.0345,0.0264,0.0183,0.0062,0.0091,0.0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0.0387,0.1034,0.153,0.1217,0.1433,0.074,0.0722,0.0573,0.0372,0.0513,0.0357,0.0345,0.0264,0.0183,0.0062,0.0091,0.0111,0,0,0,0,0,0,0,0,0
1992,7,"CA_TWL",2,2,32,197,59,0,0,0,0,0,0,0.0064,0.0058,0.0819,0.105,0.0803,0.0855,0.0655,0.0551,0.0429,0.0957,0.0512,0.0711,0.0491,0.0584,0.0547,0.0403,0.0128,0.0201,0.0053,0.0074,0.0018,0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0.0058,0.0819,0.105,0.0803,0.0855,0.0655,0.0551,0.0429,0.0957,0.0512,0.0711,0.0491,0.0584,0.0547,0.0403,0.0128,0.0201,0.0053,0.0074,0.0018,0.0038,0,0,0,0,0,0
1993,7,"CA_TWL",2,2,19,227,50,0,0,0,0,0,0.0049,0.0195,0.0445,0.0983,0.109,0.1929,0.1143,0.0675,0.0176,0.037,0.0108,0.0218,0.0398,0.0378,0.046,0.0371,0.0247,0.0264,0.0137,0.0041,0.0209,0.0069,0.0024,0.0024,0,0,0,0,0,0,0,0,0,0,0.0049,0.0195,0.0445,0.0983,0.109,0.1929,0.1143,0.0675,0.0176,0.037,0.0108,0.0218,0.0398,0.0378,0.046,0.0371,0.0247,0.0264,0.0137,0.0041,0.0209,0.0069,0.0024,0.0024,0,0,0,0,0
1994,7,"CA_TWL",2,2,14,149,35,0,0,0,0,0,0,0.0065,0.013,0.0403,0.0904,0.2359,0.0741,0.0838,0.0652,0.0896,0.0699,0.0155,0.0578,0.028,0.0129,0.0118,0.0588,0.0171,0.0131,0.0093,0,0.0033,0.0033,4e-04,0,0,0,0,0,0,0,0,0,0,0,0.0065,0.013,0.0403,0.0904,0.2359,0.0741,0.0838,0.0652,0.0896,0.0699,0.0155,0.0578,0.028,0.0129,0.0118,0.0588,0.0171,0.0131,0.0093,0,0.0033,0.0033,4e-04,0,0,0,0,0
1995,7,"CA_TWL",2,2,29,358,78,0,0,0,0,0,0.0026,0.0014,0.0229,0.0573,0.1432,0.1277,0.1694,0.0961,0.0862,0.0681,0.0066,0.0231,0.0218,0.02,0.0368,0.0329,0.0229,0.0176,0.0178,0.0133,0.0068,5e-04,0.0022,0.0023,3e-04,0,0,0,0,0,0,0,0,0,0.0026,0.0014,0.0229,0.0573,0.1432,0.1277,0.1694,0.0961,0.0862,0.0681,0.0066,0.0231,0.0218,0.02,0.0368,0.0329,0.0229,0.0176,0.0178,0.0133,0.0068,5e-04,0.0022,0.0023,3e-04,0,0,0,0
1996,7,"CA_TWL",2,2,21,205,49,0,0,0,0,0,0,0.0214,0.035,0.2,0.1979,0.0971,0.0955,0.044,0.0791,0.0118,0.0051,0.0024,0.0178,0.0231,0.0363,0.046,0.0292,0.0129,0.02,0.0152,0.0052,0,0.0045,0,0,0,3e-04,0,0,0,0,0,0,0,0,0.0214,0.035,0.2,0.1979,0.0971,0.0955,0.044,0.0791,0.0118,0.0051,0.0024,0.0178,0.0231,0.0363,0.046,0.0292,0.0129,0.02,0.0152,0.0052,0,0.0045,0,0,0,3e-04,0,0
1997,7,"CA_TWL",2,2,24,292,64,0,0,0,0,0,0,0,0.0022,0.0944,0.0559,0.0262,0.1019,0.0472,0.0231,0.0084,0.0196,0.0203,0.0581,0.0731,0.0834,0.1348,0.0433,0.0648,0.0598,0.0268,0.0209,0.016,0.0141,0.0039,0.0018,0,0,0,0,0,0,0,0,0,0,0,0.0022,0.0944,0.0559,0.0262,0.1019,0.0472,0.0231,0.0084,0.0196,0.0203,0.0581,0.0731,0.0834,0.1348,0.0433,0.0648,0.0598,0.0268,0.0209,0.016,0.0141,0.0039,0.0018,0,0,0,0
1998,7,"CA_TWL",2,2,12,82,23,0,0,0,0,0,0,0,0.0996,0.0996,0.183,0.1793,0.0731,0.0365,0,0,0.0731,0.0116,0.008,0.0277,0.0337,0.0382,0.0507,0.0364,0.0183,0.0032,0.0122,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996,0.0996,0.183,0.1793,0.0731,0.0365,0,0,0.0731,0.0116,0.008,0.0277,0.0337,0.0382,0.0507,0.0364,0.0183,0.0032,0.0122,0.0157,0,0,0,0,0,0,0
1999,7,"CA_TWL",2,2,13,89,25,0,0,0,0,0,0,0,0,0,0,0.0969,0,0.1937,0,0,0.1962,0.0052,0.0156,0.0402,0.0558,0.0682,0.077,0.0868,0.0721,0.0479,0.0167,0,0.0181,0.0097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969,0,0.1937,0,0,0.1962,0.0052,0.0156,0.0402,0.0558,0.0682,0.077,0.0868,0.0721,0.0479,0.0167,0,0.0181,0.0097,0,0,0,0,0
2000,7,"CA_TWL",2,2,30,193,57,0,0,0,0,0,0,0,0,0,0.0509,0.0144,0.1176,0.0848,0.0823,0.1821,0.0126,0.0179,0.0939,0.0479,0.0264,0.0495,0.0474,0.0464,0.0539,0.0268,0.0276,0.0053,7e-04,0.0045,0.0021,0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0.0509,0.0144,0.1176,0.0848,0.0823,0.1821,0.0126,0.0179,0.0939,0.0479,0.0264,0.0495,0.0474,0.0464,0.0539,0.0268,0.0276,0.0053,7e-04,0.0045,0.0021,0.0051,0,0,0
2001,7,"CA_TWL",2,2,28,328,73,0,0,0,0,0,0.0014,0.0035,0.0095,0.0131,0.0209,0.1247,0.1258,0.2243,0.1581,0.1063,0.0324,0.0067,0.0118,0.0229,0.0236,0.0249,0.0263,0.0188,0.014,0.011,0.0068,0.008,0.0017,0.0036,0,0,0,0,0,0,0,0,0,0,0.0014,0.0035,0.0095,0.0131,0.0209,0.1247,0.1258,0.2243,0.1581,0.1063,0.0324,0.0067,0.0118,0.0229,0.0236,0.0249,0.0263,0.0188,0.014,0.011,0.0068,0.008,0.0017,0.0036,0,0,0,0,0
2002,7,"CA_TWL",2,2,65,729,166,0,0,0,0,0.0013,0,0.0038,0.0346,0.0466,0.0446,0.0934,0.1236,0.0522,0.0897,0.0626,0.0672,0.038,0.0347,0.0402,0.0401,0.0504,0.0522,0.0287,0.0385,0.0228,0.0148,0.0098,0.0076,0.0012,0.0016,0,0,0,0,0,0,0,0,0.0013,0,0.0038,0.0346,0.0466,0.0446,0.0934,0.1236,0.0522,0.0897,0.0626,0.0672,0.038,0.0347,0.0402,0.0401,0.0504,0.0522,0.0287,0.0385,0.0228,0.0148,0.0098,0.0076,0.0012,0.0016,0,0,0,0
2003,7,"CA_TWL",2,2,41,561,118,0,0,0,0,0,0,0,0.0032,0.0261,0.042,0.1511,0.1452,0.0946,0.0702,0.0471,0.0449,0.0247,0.0389,0.0332,0.0449,0.0571,0.0492,0.0481,0.0402,0.0154,0.0069,0.006,0.0051,0.0032,0.0026,0,0,0,0,0,0,0,0,0,0,0,0.0032,0.0261,0.042,0.1511,0.1452,0.0946,0.0702,0.0471,0.0449,0.0247,0.0389,0.0332,0.0449,0.0571,0.0492,0.0481,0.0402,0.0154,0.0069,0.006,0.0051,0.0032,0.0026,0,0,0,0
2004,7,"CA_TWL",2,2,18,150,39,0,0,0,0,0,0,0,0,0,0.091,0.0934,0.0796,0.016,0.0696,0.0652,0.0127,0.0602,0.1471,0.029,0.0413,0.1102,0.0468,0.0603,0.0315,0.0045,0.0376,0.0035,0,9e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.0934,0.0796,0.016,0.0696,0.0652,0.0127,0.0602,0.1471,0.029,0.0413,0.1102,0.0468,0.0603,0.0315,0.0045,0.0376,0.0035,0,9e-04,0,0,0,0,0
2005,7,"CA_TWL",2,2,37,333,83,0,0,0,0,0,9e-04,9e-04,0.0026,0.046,0.1326,0.1494,0.0357,0.1168,0.0625,0.0365,0.0599,0.0212,0.0393,0.0173,0.0289,0.049,0.0328,0.0421,0.0488,0.0247,0.0337,0.0138,0.0035,0.0013,0,0,0,0,0,0,0,0,0,0,9e-04,9e-04,0.0026,0.046,0.1326,0.1494,0.0357,0.1168,0.0625,0.0365,0.0599,0.0212,0.0393,0.0173,0.0289,0.049,0.0328,0.0421,0.0488,0.0247,0.0337,0.0138,0.0035,0.0013,0,0,0,0,0
2006,7,"CA_TWL",2,2,116,1141,273,0,0,0,0,0,0,0,0.0043,0.0092,0.068,0.1327,0.1436,0.0814,0.0544,0.0618,0.0413,0.0365,0.0201,0.0393,0.0369,0.0382,0.0491,0.058,0.0432,0.0382,0.0206,0.0131,0.0072,0.0021,3e-04,4e-04,0,0,0,0,0,0,0,0,0,0,0.0043,0.0092,0.068,0.1327,0.1436,0.0814,0.0544,0.0618,0.0413,0.0365,0.0201,0.0393,0.0369,0.0382,0.0491,0.058,0.0432,0.0382,0.0206,0.0131,0.0072,0.0021,3e-04,4e-04,0,0,0
2007,7,"CA_TWL",2,2,53,494,121,0,0,0,0,0,0,0,0.0194,0.0377,0.0358,0.143,0.1287,0.0549,0.0311,0.0859,0.0306,0.0445,0.0281,0.0414,0.0506,0.0499,0.0419,0.0364,0.0464,0.0258,0.0407,0.0143,0.0073,0.0055,2e-04,0,0,0,0,0,0,0,0,0,0,0,0.0194,0.0377,0.0358,0.143,0.1287,0.0549,0.0311,0.0859,0.0306,0.0445,0.0281,0.0414,0.0506,0.0499,0.0419,0.0364,0.0464,0.0258,0.0407,0.0143,0.0073,0.0055,2e-04,0,0,0,0
2008,7,"CA_TWL",2,2,63,628,150,0,0,0,0,0,0,0,7e-04,0.0101,0.0531,0.0545,0.1189,0.1062,0.0959,0.0331,0.0326,0.0348,0.0603,0.031,0.0582,0.0584,0.0545,0.0484,0.0504,0.0491,0.0258,0.0175,0.0047,0,0.001,7e-04,0,0,0,0,0,0,0,0,0,0,7e-04,0.0101,0.0531,0.0545,0.1189,0.1062,0.0959,0.0331,0.0326,0.0348,0.0603,0.031,0.0582,0.0584,0.0545,0.0484,0.0504,0.0491,0.0258,0.0175,0.0047,0,0.001,7e-04,0,0,0
2009,7,"CA_TWL",2,2,39,339,86,0,0,0,0,0,0,0,0.0176,0.1089,0.1943,0.1491,0.2365,0.0249,0.0954,0.0279,0.0226,0.0061,0.0075,0.0033,0.0178,0.0135,0.0183,0.02,0.0138,0.0079,0.0051,0.0088,1e-04,8e-04,0,0,0,0,0,0,0,0,0,0,0,0,0.0176,0.1089,0.1943,0.1491,0.2365,0.0249,0.0954,0.0279,0.0226,0.0061,0.0075,0.0033,0.0178,0.0135,0.0183,0.02,0.0138,0.0079,0.0051,0.0088,1e-04,8e-04,0,0,0,0,0
2010,7,"CA_TWL",2,2,21,127,39,0,0,0,0,0,0,0,0,0.0049,0.0511,0.0166,0.107,0.0501,0.1402,0.1662,0.0277,0.0192,0.0271,0.0684,0.0373,0.0751,0.0879,0.0182,0.0469,0.0148,0.0101,0.0189,0,0,0.0123,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0.0511,0.0166,0.107,0.0501,0.1402,0.1662,0.0277,0.0192,0.0271,0.0684,0.0373,0.0751,0.0879,0.0182,0.0469,0.0148,0.0101,0.0189,0,0,0.0123,0,0,0,0
2011,7,"CA_TWL",2,2,35,390,89,0,0,0,0,0,0,0,0.0132,0.0576,0.1615,0.205,0.2085,0.0502,0.0963,0.0278,0.0549,0.0285,0.0067,0.0088,0.0072,0.0063,0.0173,0.01,0.0096,0.0085,0.0082,0.0071,0.0015,0.0014,0.0038,0,0,0,0,0,0,0,0,0,0,0,0.0132,0.0576,0.1615,0.205,0.2085,0.0502,0.0963,0.0278,0.0549,0.0285,0.0067,0.0088,0.0072,0.0063,0.0173,0.01,0.0096,0.0085,0.0082,0.0071,0.0015,0.0014,0.0038,0,0,0,0
2012,7,"CA_TWL",2,2,25,220,55,0,0,0,0,0,0,0,0,0.0191,0.0799,0.0785,0.0723,0.1413,0.0978,0.0541,0.0693,0.0551,0.0423,0.0362,0.0608,0.0227,0.0581,0.0543,0.019,0.0145,0.0141,0.0038,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191,0.0799,0.0785,0.0723,0.1413,0.0978,0.0541,0.0693,0.0551,0.0423,0.0362,0.0608,0.0227,0.0581,0.0543,0.019,0.0145,0.0141,0.0038,0.0069,0,0,0,0,0,0
2013,7,"CA_TWL",2,2,29,453,92,0,0,0,0,0,0,0.0035,0.0031,0.0722,0.144,0.1554,0.0845,0.0377,0.091,0.0584,0.0596,0.0545,0.0397,0.0333,0.0276,0.0358,0.0217,0.0231,0.0236,0.0148,0.0026,0.0119,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.0035,0.0031,0.0722,0.144,0.1554,0.0845,0.0377,0.091,0.0584,0.0596,0.0545,0.0397,0.0333,0.0276,0.0358,0.0217,0.0231,0.0236,0.0148,0.0026,0.0119,0,0.002,0,0,0,0,0
2014,7,"CA_TWL",2,2,7,112,22,0,0,0,0,0,0,0,0.009,0.009,0.0452,0.0814,0.0588,0.1146,0.036,0.0413,0.0545,0.0456,0.0583,0.0532,0.0481,0.0789,0.0899,0.0517,0.0439,0.0572,0.0081,0.009,0.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0.0452,0.0814,0.0588,0.1146,0.036,0.0413,0.0545,0.0456,0.0583,0.0532,0.0481,0.0789,0.0899,0.0517,0.0439,0.0572,0.0081,0.009,0.0062,0,0,0,0,0,0
2015,7,"CA_TWL",2,2,3,39,8,0,0,0,0,0,0,0,0,0,0.024,0.024,0.0959,0.0933,0.0353,0.047,0.0586,0.047,0.0353,0.024,0,0.0344,0.1406,0.1749,0.0233,0.024,0.0472,0.024,0.0472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.024,0.0959,0.0933,0.0353,0.047,0.0586,0.047,0.0353,0.024,0,0.0344,0.1406,0.1749,0.0233,0.024,0.0472,0.024,0.0472,0,0,0,0,0,0
2016,7,"CA_TWL",2,2,15,214,45,0,0,0,0,0,0,0,0.0206,0.0193,0.0392,0.0231,0.0179,0.0255,0.0293,0.0449,0.0529,0.0269,0.04,0.0466,0.059,0.1052,0.1441,0.0677,0.1138,0.074,0.0402,0,0.0047,0,0.0053,0,0,0,0,0,0,0,0,0,0,0,0.0206,0.0193,0.0392,0.0231,0.0179,0.0255,0.0293,0.0449,0.0529,0.0269,0.04,0.0466,0.059,0.1052,0.1441,0.0677,0.1138,0.074,0.0402,0,0.0047,0,0.0053,0,0,0,0
2017,7,"CA_TWL",2,2,13,163,35,0,0,0,0,0,0,0,0.007,0.0331,0.0384,0.0105,0.007,0.0051,0.0539,0.03,0.028,0.0425,0.0285,0.0696,0.0774,0.0706,0.103,0.137,0.0733,0.067,0.0226,0.0558,0.0288,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.0331,0.0384,0.0105,0.007,0.0051,0.0539,0.03,0.028,0.0425,0.0285,0.0696,0.0774,0.0706,0.103,0.137,0.0733,0.067,0.0226,0.0558,0.0288,0.011,0,0,0,0,0
2018,7,"CA_TWL",2,2,10,127,28,0,0,0,0,0,0,0.0116,0.0078,0.1041,0.2695,0.2031,0.1144,0.0723,0.0708,0,0.0503,0.0141,0.0068,0.017,0.0117,0.0044,0.009,0.0068,0.0044,0.0044,0.0108,0.0067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116,0.0078,0.1041,0.2695,0.2031,0.1144,0.0723,0.0708,0,0.0503,0.0141,0.0068,0.017,0.0117,0.0044,0.009,0.0068,0.0044,0.0044,0.0108,0.0067,0,0,0,0,0,0,0
2019,7,"CA_TWL",2,2,19,211,48,0,0,0,0,0,0,0,0,0.0082,0.133,0.1167,0.0825,0.0878,0.0148,0.0619,0.0578,0.0488,0.0508,0.0229,0.0228,0.0417,0.053,0.0562,0.0352,0.032,0.0258,0.0171,0.0192,0.0119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082,0.133,0.1167,0.0825,0.0878,0.0148,0.0619,0.0578,0.0488,0.0508,0.0229,0.0228,0.0417,0.053,0.0562,0.0352,0.032,0.0258,0.0171,0.0192,0.0119,0,0,0,0,0
2020,7,"CA_TWL",2,2,6,80,17,0,0,0,0,0,0,0,0,0,0.0202,0.0538,0.0671,0.0503,0.1216,0.0962,0.0159,0.0202,0.0269,0.0582,0.0607,0.1332,0.0516,0.0809,0.0622,0.0291,0.0135,0.0156,0.0093,0,0.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202,0.0538,0.0671,0.0503,0.1216,0.0962,0.0159,0.0202,0.0269,0.0582,0.0607,0.1332,0.0516,0.0809,0.0622,0.0291,0.0135,0.0156,0.0093,0,0.0135,0,0,0,0
2021,7,"CA_TWL",2,2,9,95,22,0,0,0,0,0,0,0,0,0.0572,0.1145,0.0654,0.2674,0.1412,0.0164,0.0096,0.0855,0.0089,0.0126,0.0254,0.0248,0.0395,0.0267,0.0367,0.0306,0.0076,0.0083,0.0167,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0.0572,0.1145,0.0654,0.2674,0.1412,0.0164,0.0096,0.0855,0.0089,0.0126,0.0254,0.0248,0.0395,0.0267,0.0367,0.0306,0.0076,0.0083,0.0167,0,0,0,0.005,0,0,0
2022,7,"CA_TWL",2,2,13,112,28,0,0,0,0,0,0,0,0,0,0,0.0546,0.155,0.245,0.0664,0.1416,0.0156,0.0265,0.0105,0.0251,0.0169,0.0473,0.0397,0.0227,0.0632,0.0252,0.0109,0.0071,0.0259,7e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546,0.155,0.245,0.0664,0.1416,0.0156,0.0265,0.0105,0.0251,0.0169,0.0473,0.0397,0.0227,0.0632,0.0252,0.0109,0.0071,0.0259,7e-04,0,0,0,0,0
2001,7,"OR_NONTWL",2,2,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0.1667,0.1667,0.3333,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0.1667,0.1667,0.3333,0,0,0,0,0.1667,0,0,0,0,0,0,0,0
2006,7,"OR_NONTWL",2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,"OR_NONTWL",2,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
2009,7,"OR_NONTWL",2,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3846,0.3077,0,0,0,0,0,0.3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3846,0.3077,0,0,0,0,0,0.3077,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,"OR_NONTWL",2,2,7,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.088,0,0.088,0,0.1,0.0936,0.2759,0.088,0,0.0906,0,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.088,0,0.088,0,0.1,0.0936,0.2759,0.088,0,0.0906,0,0.088,0,0,0,0,0,0,0,0,0
2011,7,"OR_NONTWL",2,2,4,28,8,0,0,0,0,0,0,0,0,0,0,0.0784,0,0.0784,0.1878,0.1568,0.0392,0.1095,0.0622,0.0622,0.0311,0.0392,0.0311,0.0622,0.0311,0.0311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784,0,0.0784,0.1878,0.1568,0.0392,0.1095,0.0622,0.0622,0.0311,0.0392,0.0311,0.0622,0.0311,0.0311,0,0,0,0,0,0,0,0,0
2012,7,"OR_NONTWL",2,2,11,33,16,0,0,0,0,0,0,0,0,0,0,0.0299,0.0299,0.063,0.0299,0.276,0.0298,0.0598,0,0.0616,0,0.0298,0,0.09,0,0.0596,0.09,0.0602,0.0601,0,0.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299,0.0299,0.063,0.0299,0.276,0.0298,0.0598,0,0.0616,0,0.0298,0,0.09,0,0.0596,0.09,0.0602,0.0601,0,0.0303,0,0,0,0
2013,7,"OR_NONTWL",2,2,9,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2168,0,0,0,0.1106,0,0.154,0.1536,0.1042,0.104,0,0.0524,0,0,0.0524,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2168,0,0,0,0.1106,0,0.154,0.1536,0.1042,0.104,0,0.0524,0,0,0.0524,0.052,0,0,0,0,0
2014,7,"OR_NONTWL",2,2,8,17,10,0,0,0,0,0,0,0,0,0,0,0.0636,0.1841,0,0.1205,0,0.1139,0.2277,0,0,0.1139,0.1185,0,0,0.0579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636,0.1841,0,0.1205,0,0.1139,0.2277,0,0,0.1139,0.1185,0,0,0.0579,0,0,0,0,0,0,0,0,0,0
2015,7,"OR_NONTWL",2,2,9,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0.1213,0.0607,0,0.1917,0.1234,0.1275,0,0.0645,0,0,0.0618,0.0618,0.0618,0,0,0.1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1213,0.0607,0,0.1917,0.1234,0.1275,0,0.0645,0,0,0.0618,0.0618,0.0618,0,0,0.1255,0,0,0,0,0,0
2016,7,"OR_NONTWL",2,2,4,8,5,0,0,0,0,0,0,0,0,0,0,0.1258,0,0.1258,0.1258,0,0,0.1237,0,0,0.125,0.125,0.1237,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1258,0,0.1258,0.1258,0,0,0.1237,0,0,0.125,0.125,0.1237,0,0.125,0,0,0,0,0,0,0,0,0,0
2017,7,"OR_NONTWL",2,2,6,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0248,0.0761,0.0914,0.08,0.0799,0.0496,0.175,0.0981,0.0836,0.0418,0.1445,0.0418,0,0,0,0,0,0.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248,0.0761,0.0914,0.08,0.0799,0.0496,0.175,0.0981,0.0836,0.0418,0.1445,0.0418,0,0,0,0,0,0.0133,0,0,0,0
2018,7,"OR_NONTWL",2,2,16,35,21,0,0,0,0,0,0.0606,0,0,0,0,0,0,0.0173,0.0265,0.1396,0.0845,0.1494,0.0129,0.0086,0.0986,0.0061,0,0.0122,0.191,0.0925,0.0925,0,0.0079,0,0,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,0,0,0,0.0173,0.0265,0.1396,0.0845,0.1494,0.0129,0.0086,0.0986,0.0061,0,0.0122,0.191,0.0925,0.0925,0,0.0079,0,0,0,0,0,0
2019,7,"OR_NONTWL",2,2,24,98,38,0,0,0,0,0,0,0,0,0,0.0046,0.0226,0.0669,0.0526,0.0525,0.0387,0.082,0.1404,0.106,0.0768,0.0484,0.0384,0.0239,0.043,0.1118,0.0135,0.0393,0.0047,0.0339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046,0.0226,0.0669,0.0526,0.0525,0.0387,0.082,0.1404,0.106,0.0768,0.0484,0.0384,0.0239,0.043,0.1118,0.0135,0.0393,0.0047,0.0339,0,0,0,0,0,0
2020,7,"OR_NONTWL",2,2,10,29,14,0,0,0,0,0,0,0.059,0,0,0.0281,0,0.0844,0,0,0.0944,0.0844,0.0562,0,0.0944,0.0563,0.1047,0.0562,0.0564,0.0844,0.0282,0.0564,0.0282,0.0282,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0.0281,0,0.0844,0,0,0.0944,0.0844,0.0562,0,0.0944,0.0563,0.1047,0.0562,0.0564,0.0844,0.0282,0.0564,0.0282,0.0282,0,0,0,0,0,0
2021,7,"OR_NONTWL",2,2,11,35,16,0,0,0,0,0,0,0,0,0,0.0872,0.0172,0.1216,0.1511,0.1658,0.0467,0.0617,0.1325,0.0447,0.0345,0.0492,0.018,0,0,0.0172,0,0.0182,0.0345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872,0.0172,0.1216,0.1511,0.1658,0.0467,0.0617,0.1325,0.0447,0.0345,0.0492,0.018,0,0,0.0172,0,0.0182,0.0345,0,0,0,0,0,0,0
2022,7,"OR_NONTWL",2,2,5,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0404,0.1231,0.0424,0.1355,0.1635,0.0527,0,0,0,0.1582,0.0404,0.0807,0.0404,0,0.0823,0.0404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404,0.1231,0.0424,0.1355,0.1635,0.0527,0,0,0,0.1582,0.0404,0.0807,0.0404,0,0.0823,0.0404,0,0,0,0,0,0
1981,7,"OR_TWL",2,2,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.25,0.5,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.25,0.5,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,"OR_TWL",2,2,5,85,17,0,0,0,0,0,0,0,0,0,0.0027,0.0027,0.0081,0.0806,0.2389,0.1534,0.1532,0.087,0.1317,0.0399,0.0435,0.028,9e-04,0.0084,9e-04,0.0056,9e-04,0,0,0,0,0.0136,0,0,0,0,0,0,0,0,0,0,0,0,0.0027,0.0027,0.0081,0.0806,0.2389,0.1534,0.1532,0.087,0.1317,0.0399,0.0435,0.028,9e-04,0.0084,9e-04,0.0056,9e-04,0,0,0,0,0.0136,0,0,0
1990,7,"OR_TWL",2,2,33,236,66,0,0,0,0,0,0,0.0052,0.0108,0.0803,0.0821,0.1154,0.0358,0.0326,0.0278,0.0241,0.0184,0.0788,0.0503,0.0878,0.0677,0.0813,0.0698,0.0661,0.0385,0.0104,0,0.0052,0.0038,0.0042,0.0036,0,0,0,0,0,0,0,0,0,0,0.0052,0.0108,0.0803,0.0821,0.1154,0.0358,0.0326,0.0278,0.0241,0.0184,0.0788,0.0503,0.0878,0.0677,0.0813,0.0698,0.0661,0.0385,0.0104,0,0.0052,0.0038,0.0042,0.0036,0,0,0,0
