year,month,fleet,sex,partition,Nsamp,F6,F8,F10,F12,F14,F16,F18,F20,F22,F24,F26,F28,F30,F32,F34,F36,F38,F40,F42,F44,F46,F48,F50,F52,F54,F56,F58,F60,F62,F64,F66,F68,F70,F72,M6,M8,M10,M12,M14,M16,M18,M20,M22,M24,M26,M28,M30,M32,M34,M36,M38,M40,M42,M44,M46,M48,M50,M52,M54,M56,M58,M60,M62,M64,M66,M68,M70,M72
2013,7,3,0,2,392.38,0,0,0,0,0,0,0,0,0,0.00428332913375604,0.017550512296603465,0.03324883823490867,0.028093985103547582,0.031010803365110137,0.041848860557768736,0.06531978610771014,0.0876163598538868,0.10431401048900289,0.0921231772939797,0.08330720659737473,0.08260636454555205,0.08097165511221335,0.061846854768235086,0.05705814174776659,0.0565866363979188,0.029855989838930647,0.018641396863347055,0.010654928346072323,0.004147583220342244,0.0063490656491224035,8.31784855799567e-4,9.417106864413373e-4,2.4527163916019475e-4,5.457472954494679e-4,0,0,0,0,0,0,0,0,0,0.00428332913375604,0.017550512296603465,0.03324883823490867,0.028093985103547582,0.031010803365110137,0.041848860557768736,0.06531978610771014,0.0876163598538868,0.10431401048900289,0.0921231772939797,0.08330720659737473,0.08260636454555205,0.08097165511221335,0.061846854768235086,0.05705814174776659,0.0565866363979188,0.029855989838930647,0.018641396863347055,0.010654928346072323,0.004147583220342244,0.0063490656491224035,8.31784855799567e-4,9.417106864413373e-4,2.4527163916019475e-4,5.457472954494679e-4
2014,7,3,0,2,602.0540000000001,0,0,0,0,0,8.69486665152628e-6,8.69486665152628e-6,0,0.0049112619505832815,0.015447947636469856,0.025681423734702197,0.0381023733992246,0.0419918239726984,0.03900787643624903,0.052193481767345895,0.09033643667971104,0.08289235098922809,0.10099101163375147,0.09995643209200038,0.09139629270361237,0.0745692238130697,0.07889831272267463,0.05238984757148874,0.042181961021216796,0.025591566543907297,0.017512096709425058,0.009791591849616407,0.007890915295097046,0.004032855184127082,0.0014335371998888855,0.001065122573879789,0.0011186187062406441,3.782236071390188e-4,2.200244733492514e-4,0,0,0,0,0,8.69486665152628e-6,8.69486665152628e-6,0,0.0049112619505832815,0.015447947636469856,0.025681423734702197,0.0381023733992246,0.0419918239726984,0.03900787643624903,0.052193481767345895,0.09033643667971104,0.08289235098922809,0.10099101163375147,0.09995643209200038,0.09139629270361237,0.0745692238130697,0.07889831272267463,0.05238984757148874,0.042181961021216796,0.025591566543907297,0.017512096709425058,0.009791591849616407,0.007890915295097046,0.004032855184127082,0.0014335371998888855,0.001065122573879789,0.0011186187062406441,3.782236071390188e-4,2.200244733492514e-4
2015,7,3,0,2,561.998,0,0,0,0,0,0.00327236661282239,6.696936323915589e-4,0.0013799747576553334,0.00442056445697802,0.00546355980412011,0.013598129149752254,0.017127870723766217,0.024374856644683786,0.025581248928454196,0.07157698488171728,0.08768158110481285,0.09668941880926743,0.10820485838896517,0.09970363317338464,0.08996959357464368,0.0863598089565373,0.07489991763132317,0.06262448235818219,0.04008072265152499,0.03702906123771904,0.023788930870174616,0.012209119658123973,0.0029469998164551614,0.0035481942633996608,0.004156392665688503,0.0016922894333176153,6.337164811695316e-4,3.160293329693604e-4,0,0,0,0,0,0,0.00327236661282239,6.696936323915589e-4,0.0013799747576553334,0.00442056445697802,0.00546355980412011,0.013598129149752254,0.017127870723766217,0.024374856644683786,0.025581248928454196,0.07157698488171728,0.08768158110481285,0.09668941880926743,0.10820485838896517,0.09970363317338464,0.08996959357464368,0.0863598089565373,0.07489991763132317,0.06262448235818219,0.04008072265152499,0.03702906123771904,0.023788930870174616,0.012209119658123973,0.0029469998164551614,0.0035481942633996608,0.004156392665688503,0.0016922894333176153,6.337164811695316e-4,3.160293329693604e-4,0
2016,7,3,0,2,573.0060000000001,0,0,0,0,0,0,0,0.004128472863262677,0.02065433090432284,0.015540923373344078,0.02303654879506867,0.009770790924762122,0.01074525436004581,0.026698453060776308,0.05586040467075644,0.07709078985786341,0.10967176990663434,0.12239976087250411,0.11368417080840419,0.0820811660150862,0.07773945248359229,0.06752976707994197,0.04624206249168117,0.038647028882928855,0.03175245624154919,0.025572275839899974,0.021166171009734877,0.008565549246814819,0.004973859542037388,0.0028871861874064705,0.0019634867294593896,7.09511960717259e-4,4.833105917514326e-4,4.050452996536437e-4,0,0,0,0,0,0,0,0.004128472863262677,0.02065433090432284,0.015540923373344078,0.02303654879506867,0.009770790924762122,0.01074525436004581,0.026698453060776308,0.05586040467075644,0.07709078985786341,0.10967176990663434,0.12239976087250411,0.11368417080840419,0.0820811660150862,0.07773945248359229,0.06752976707994197,0.04624206249168117,0.038647028882928855,0.03175245624154919,0.025572275839899974,0.021166171009734877,0.008565549246814819,0.004973859542037388,0.0028871861874064705,0.0019634867294593896,7.09511960717259e-4,4.833105917514326e-4,4.050452996536437e-4
2017,7,3,0,2,484.552,0,0,0,0,0,0,0,0,0,0.0014208992191978985,0.0037079135712699027,0.008527012045903323,0.01722129460584896,0.019489274898385606,0.04952198817730958,0.10107559426073384,0.13694069818326876,0.13417188108285064,0.12235481356816061,0.08060703824807096,0.08589450869905386,0.06713186764488505,0.047521537444697004,0.04714714009878848,0.04119794439681967,0.01703020005225474,0.01048966630954178,0.00399472229350393,0.0020505298263074428,9.272560351225118e-4,4.672558753855967e-4,5.890120629837486e-4,4.4017063398427223e-5,4.759343362576948e-4,0,0,0,0,0,0,0,0,0,0.0014208992191978985,0.0037079135712699027,0.008527012045903323,0.01722129460584896,0.019489274898385606,0.04952198817730958,0.10107559426073384,0.13694069818326876,0.13417188108285064,0.12235481356816061,0.08060703824807096,0.08589450869905386,0.06713186764488505,0.047521537444697004,0.04714714009878848,0.04119794439681967,0.01703020005225474,0.01048966630954178,0.00399472229350393,0.0020505298263074428,9.272560351225118e-4,4.672558753855967e-4,5.890120629837486e-4,4.4017063398427223e-5,4.759343362576948e-4
2018,7,3,0,2,274.954,0,0,0,0,0,0,1.9856305085630112e-4,0,0,0.0015429950733174252,0.012565892200343015,0.03215992207972509,0.01940078424704559,0.020853256146239264,0.04163354158506752,0.09193163573621979,0.11758967728074592,0.11678131799575929,0.10673611103095047,0.08706808455768156,0.08312488597631354,0.0814826242714844,0.0430717093933175,0.04088656321013784,0.03935201238882309,0.032638764493859336,0.014116547910454936,0.005386275682985377,0.0027567844055934455,0.00219308799644738,0.0018543998198725738,4.727004890830702e-4,0.003581010654126694,6.208523235496523e-4,0,0,0,0,0,0,1.9856305085630112e-4,0,0,0.0015429950733174252,0.012565892200343015,0.03215992207972509,0.01940078424704559,0.020853256146239264,0.04163354158506752,0.09193163573621979,0.11758967728074592,0.11678131799575929,0.10673611103095047,0.08706808455768156,0.08312488597631354,0.0814826242714844,0.0430717093933175,0.04088656321013784,0.03935201238882309,0.032638764493859336,0.014116547910454936,0.005386275682985377,0.0027567844055934455,0.00219308799644738,0.0018543998198725738,4.727004890830702e-4,0.003581010654126694,6.208523235496523e-4
2019,7,3,0,2,368.87600000000003,0.001379240766724328,0,0,0,0,0,3.5787253523446555e-5,2.9098085040890213e-4,0,0,0.0016115299074177612,0.00552148797887906,0.03019988402263626,0.026994253850816746,0.03419145590355139,0.06267557201290767,0.10611301217109105,0.12576709725094556,0.11869403109558783,0.09475352023704667,0.09711083982607,0.06887889781406298,0.06462942926544818,0.04644542919389261,0.0438327382435667,0.021377114959798146,0.019902393017123612,0.005756624582767318,0.009581316764771175,0.0042185993097021675,0.002114749895735668,0.002832329020021038,0.0015441282964992185,0.0035475565090045736,0.001379240766724328,0,0,0,0,0,3.5787253523446555e-5,2.9098085040890213e-4,0,0,0.0016115299074177612,0.00552148797887906,0.03019988402263626,0.026994253850816746,0.03419145590355139,0.06267557201290767,0.10611301217109105,0.12576709725094556,0.11869403109558783,0.09475352023704667,0.09711083982607,0.06887889781406298,0.06462942926544818,0.04644542919389261,0.0438327382435667,0.021377114959798146,0.019902393017123612,0.005756624582767318,0.009581316764771175,0.0042185993097021675,0.002114749895735668,0.002832329020021038,0.0015441282964992185,0.0035475565090045736
2020,7,3,0,2,160.048,0,0,0,0,0,0,8.929179549435982e-4,0.010994157836761291,0.02279306360762433,0.044372111345352475,0.05080384136074726,0.033513238510643126,0.021122363600922654,0.03983203953537406,0.04214161821957181,0.060216551504987045,0.0695531999632353,0.08131392822692358,0.07372512118012532,0.05735220025697105,0.11509174191783889,0.048740397190572965,0.07625157378879632,0.05142925868234348,0.045158470314208346,0.02176071047822694,0.008808723733094105,0.009683124490380564,0.00229677872423681,0.003064265020533468,0.0032992211709073904,0.0018013383043460106,4.258531785115621e-4,0.003562189901820316,0,0,0,0,0,0,8.929179549435982e-4,0.010994157836761291,0.02279306360762433,0.044372111345352475,0.05080384136074726,0.033513238510643126,0.021122363600922654,0.03983203953537406,0.04214161821957181,0.060216551504987045,0.0695531999632353,0.08131392822692358,0.07372512118012532,0.05735220025697105,0.11509174191783889,0.048740397190572965,0.07625157378879632,0.05142925868234348,0.045158470314208346,0.02176071047822694,0.008808723733094105,0.009683124490380564,0.00229677872423681,0.003064265020533468,0.0032992211709073904,0.0018013383043460106,4.258531785115621e-4,0.003562189901820316
2021,7,3,0,2,255.246,0,0,0,0,0,0,0,0,0.035495472529575384,0.04292796904103076,0.03274669633198808,0.1511756404020038,0.11784408580181449,0.08898162960221266,0.08502859385245547,0.06857838641366595,0.06705797679370815,0.05965913052366481,0.07787620352233675,0.03725807612792565,0.028387206772426267,0.024358268679350394,0.008989923133624015,0.016907343736782397,0.008424829725687265,0.021071014036382375,0.006792656512938395,0.004883784815114319,0.00511753760806858,0.006960359871607416,0.0022967237168017027,2.100296111494184e-4,5.19899817119491e-4,4.505610205660966e-4,0,0,0,0,0,0,0,0,0.035495472529575384,0.04292796904103076,0.03274669633198808,0.1511756404020038,0.11784408580181449,0.08898162960221266,0.08502859385245547,0.06857838641366595,0.06705797679370815,0.05965913052366481,0.07787620352233675,0.03725807612792565,0.028387206772426267,0.024358268679350394,0.008989923133624015,0.016907343736782397,0.008424829725687265,0.021071014036382375,0.006792656512938395,0.004883784815114319,0.00511753760806858,0.006960359871607416,0.0022967237168017027,2.100296111494184e-4,5.19899817119491e-4,4.505610205660966e-4
2022,7,3,0,2,194.094,0,0,0,0,0,0,0,0,0,0,1.2469680204310737e-4,0.053537785721672136,0.007116597981402784,0.017275548121218006,0.027288258575044078,0.05270789079004102,0.016891933291823626,0.10918634403410893,0.0988106227992997,0.077582264682713,0.024223909478739616,0.10314042359764265,0.14854254342551498,0.1984939979318219,0.011588547181914917,0.01643500668472144,0.01484826678460794,0.011692587299887529,0.002974997878876465,0.003549333213843295,0.003545591054128919,4.428526689340309e-4,0,0,0,0,0,0,0,0,0,0,0,0,1.2469680204310737e-4,0.053537785721672136,0.007116597981402784,0.017275548121218006,0.027288258575044078,0.05270789079004102,0.016891933291823626,0.10918634403410893,0.0988106227992997,0.077582264682713,0.024223909478739616,0.10314042359764265,0.14854254342551498,0.1984939979318219,0.011588547181914917,0.01643500668472144,0.01484826678460794,0.011692587299887529,0.002974997878876465,0.003549333213843295,0.003545591054128919,4.428526689340309e-4,0,0
